Vendor Code;Item No;Uom;price;Start date;end date
VE1330;82544;PACK;17528;2023-10-01;2023-12-31
VE1330;82339;KG;52000;2023-10-01;2023-12-31
VE1330;82372;KG;16750;2023-10-01;2023-12-31
VE1330;82345;KG;59000;2023-10-01;2023-12-31
VE1330;82383;PCS;480;2023-10-01;2023-12-31
VE1330;82407;PCS;2000;2023-10-01;2023-12-31
VE1330;80073;KG;49000;2023-10-01;2023-12-31
VE1330;80550;KG;18000;2023-10-01;2023-12-31
VE1330;82332;PCS;2400;2023-10-01;2023-12-31
VE1330;81412;KG;180000;2023-10-01;2023-12-31
VE1330;81625;PCS;3850;2023-10-01;2023-12-31
VE1330;82393;KG;8500;2023-10-01;2023-12-31
VE1330;80232;KG;63000;2023-10-01;2023-12-31
VE1330;82657;PCS;625;2023-10-01;2023-12-31
VE1330;80075;KG;50000;2023-10-01;2023-12-31
VE1330;80208;KG;21000;2023-10-01;2023-12-31
VE1330;82495;KG;88500;2023-10-01;2023-12-31
VE1330;82563;PACK;38333;2023-10-01;2023-12-31
VE1330;81715;KG;12000;2023-10-01;2023-12-31
VE1330;80904;KG;12500;2023-10-01;2023-12-31
VE1330;82485;PACK;1675;2023-10-01;2023-12-31
VE1330;82029;KG;22000;2023-10-01;2023-12-31
VE1330;81007;KG;10500;2023-10-01;2023-12-31
VE1330;80948;KG;57000;2023-10-01;2023-12-31
VE1330;81507;PACK;29375;2023-10-01;2023-12-31
VE1330;81541;PCS;4175;2023-10-01;2023-12-31
VE1330;82679;PCS;4175;2023-10-01;2023-12-31
VE1330;82678;PCS;4175;2023-10-01;2023-12-31
VE1330;80951;KG;15000;2023-10-01;2023-12-31
VE1330;80903;KG;43000;2023-10-01;2023-12-31
VE1330;81071;KG;7950;2023-10-01;2023-12-31
VE1330;20442;PACK;23658;2023-10-01;2023-12-31
VE1330;81410;KG;95000;2023-10-01;2023-12-31
VE1330;81411;KG;180000;2023-10-01;2023-12-31
VE1330;82535;KG;43000;2023-10-01;2023-12-31
VE1330;81649;PACK;3025;2023-10-01;2023-12-31
VE1330;80692;KG;33500;2023-10-01;2023-12-31
VE1330;81705;KG;9500;2023-10-01;2023-12-31
VE1330;82379;GLN;407445;2023-10-01;2023-12-31
VE1330;82545;PACK;7042;2023-10-01;2023-12-31
VE1330;82323;BTL;85000;2023-10-01;2023-12-31
VE1330;82641;BTL;130000;2023-10-01;2023-12-31
VE1330;80635;CANS;66200;2023-10-01;2023-12-31
VE1330;82658;PCS;500;2023-10-01;2023-12-31
VE1330;80022;KG;94000;2023-10-01;2023-12-31
VE1330;82656;PCS;1650;2023-10-01;2023-12-31
VE1330;82656;PCS;1650;2023-10-01;2023-12-31
VE1330;80753;KG;60000;2023-10-01;2023-12-31
VE1330;81321;KG;6500;2023-10-01;2023-12-31
VE1330;82562;PACK;21900;2023-10-01;2023-12-31
VE1330;80289;PACK;29517;2023-10-01;2023-12-31
VE1330;82015;KG;6000;2023-10-01;2023-12-31
VE1330;81451;KG;7000;2023-10-01;2023-12-31
VE1330;80231;KG;11500;2023-10-01;2023-12-31
VE1330;20082;KG;29375;2023-10-01;2023-12-31
VE1330;82377;KG;9000;2023-10-01;2023-12-31
VE1330;80798;KG;16000;2023-10-01;2023-12-31
VE1330;81255;PACK;6188;2023-10-01;2023-12-31
VE1330;80833;KG;18500;2023-10-01;2023-12-31
VE1330;80801;KG;24500;2023-10-01;2023-12-31
VE1330;20423;PCS;2700;2023-10-01;2023-12-31
VE1330;20423;PCS;2700;2023-10-01;2023-12-31
VE1330;80893;KG;18000;2023-10-01;2023-12-31
VE1330;82371;GLN;90314;2023-10-01;2023-12-31
VE1330;81148;KG;15000;2023-10-01;2023-12-31
VE1330;82340;KG;7000;2023-10-01;2023-12-31
VE1330;82558;PACK;11611;2023-10-01;2023-12-31
VE1330;80451;KG;25500;2023-10-01;2023-12-31
VE1330;81639;PACK;35000;2023-10-01;2023-12-31
VE1330;81898;CANS;12200;2023-10-01;2023-12-31
VE1330;81068;KG;11000;2023-10-01;2023-12-31
VE1330;82571;CANS;5050;2023-10-01;2023-12-31
VE1330;80058;CANS;18125;2023-10-01;2023-12-31
VE1330;81083;KG;21750;2023-10-01;2023-12-31
VE1330;50402;PCS;3500;2023-10-01;2023-12-31
VE1330;81414;KG;9500;2023-10-01;2023-12-31
VE1330;80301;KG;162656;2023-10-01;2023-12-31
VE1330;80254;KG;88500;2023-10-01;2023-12-31
VE1330;80074;KG;175000;2023-10-01;2023-12-31
VE1330;82402;ROLL;75000;2023-10-01;2023-12-31
VE1330;82021;KG;14500;2023-10-01;2023-12-31
VE1330;81227;PACK;23156;2023-10-01;2023-12-31
VE1330;80566;PACK;4300;2023-10-01;2023-12-31
VE1330;82584;KG;35000;2023-10-01;2023-12-31
VE1330;20419;PCS;875;2023-10-01;2023-12-31
VE1330;82309;CANS;26000;2023-10-01;2023-12-31
VE1330;82052;KG;14000;2023-10-01;2023-12-31
VE1330;82521;BAG;9500;2023-10-01;2023-12-31
VE1330;80938;KG;15000;2023-10-01;2023-12-31
VE1330;80938;KG;15000;2023-10-01;2023-12-31
VE1330;81313;CANS;32500;2023-10-01;2023-12-31
VE1330;82370;GLN;229344;2023-10-01;2023-12-31
VE1330;82676;PACK;48575;2023-10-01;2023-12-31
VE1330;50000;PCS;3500;2023-10-01;2023-12-31
VE1330;82341;PACK;1983;2023-10-01;2023-12-31
VE1330;82700;BTL;24000;2023-10-01;2023-12-31
VE1330;80133;KG;35000;2023-10-01;2023-12-31
VE1330;80563;PACK;4300;2023-10-01;2023-12-31
VE1330;81704;KG;6850;2023-10-01;2023-12-31
VE1330;80892;KG;28000;2023-10-01;2023-12-31
VE1330;81395;KG;5500;2023-10-01;2023-12-31
VE1330;82561;BTL;2383;2023-10-01;2023-12-31
VE1330;81505;PACK;15500;2023-10-01;2023-12-31
VE1330;82446;PCS;34525;2023-10-01;2023-12-31
VE1330;80564;PACK;4300;2023-10-01;2023-12-31
VE1330;80467;KG;25000;2023-10-01;2023-12-31
VE1330;82382;PACK;38086;2023-10-01;2023-12-31
VE1330;80478;KG;30000;2023-10-01;2023-12-31
VE1330;82557;KG;21850;2023-10-01;2023-12-31
VE1330;81058;KG;15000;2023-10-01;2023-12-31
VE1330;82343;PCS;28000;2023-10-01;2023-12-31
VE1330;80287;PACK;38333;2023-10-01;2023-12-31
VE1330;82707;PACK;17765;2023-10-01;2023-12-31
VE1330;80799;KG;11500;2023-10-01;2023-12-31
VE1330;82636;KG;19000;2023-10-01;2023-12-31
VE1330;82553;PACK;3875;2023-10-01;2023-12-31
VE1330;80200;KG;39000;2023-10-01;2023-12-31
VE1330;80620;KG;291000;2023-10-01;2023-12-31
VE1330;82651;BTL;2500;2023-10-01;2023-12-31
VE1330;81489;KG;11000;2023-10-01;2023-12-31
VE1330;80871;PACK;4375;2023-10-01;2023-12-31
VE1330;82565;PCS;345;2023-10-01;2023-12-31
VE1330;82716;PACK;22000;2023-10-01;2023-12-31
VE1330;80950;KG;50000;2023-10-01;2023-12-31
VE1330;82445;PACK;100079;2023-10-01;2023-12-31
VE1330;82721;PCS;4000;2023-10-01;2023-12-31
VE1330;80456;KG;79500;2023-10-01;2023-12-31
VE1330;81877;PCS;13205;2023-10-01;2023-12-31
VE1330;82468;PACK;35000;2023-10-01;2023-12-31
VE1330;81992;KG;22000;2023-10-01;2023-12-31
VE1330;82311;CANS;36000;2023-10-01;2023-12-31
VE1330;80147;KG;130000;2023-10-01;2023-12-31
VE1330;10094;POUCH;15000;2023-10-01;2023-12-31
VE1330;82479;GLN;111000;2023-10-01;2023-12-31
VE1330;82406;PCS;450;2023-10-01;2023-12-31
VE1330;20441;PCS;190;2023-10-01;2023-12-31
VE1330;81219;KG;16750;2023-10-01;2023-12-31
VE1330;81325;PACK;22592;2023-10-01;2023-12-31
VE1330;80908;KG;32750;2023-10-01;2023-12-31
VE1330;82652;BTL;2450;2023-10-01;2023-12-31
VE1330;82355;PCS;144;2023-10-01;2023-12-31
VE1330;82517;PACK;134000;2023-10-01;2023-12-31
VE1330;20420;PCS;5500;2023-10-01;2023-12-31
VE1330;80251;KG;59000;2023-10-01;2023-12-31
VE1330;82409;BALL;35000;2023-10-01;2023-12-31
VE1330;80479;KG;17500;2023-10-01;2023-12-31
VE1330;80285;KG;182000;2023-10-01;2023-12-31
VE1330;80832;KG;55000;2023-10-01;2023-12-31
VE1330;20473;PCS;4800;2023-10-01;2023-12-31
VE1330;82546;PCS;28070;2023-10-01;2023-12-31
VE1330;82547;PCS;28070;2023-10-01;2023-12-31
VE1330;80836;KG;55000;2023-10-01;2023-12-31
VE1330;81320;KG;26620;2023-10-01;2023-12-31
VE1330;82459;PCS;53500;2023-10-01;2023-12-31
VE1330;82365;KG;95000;2023-10-01;2023-12-31
VE1330;82373;KG;138000;2023-10-01;2023-12-31
VE1330;80134;KG;15000;2023-10-01;2023-12-31
VE1330;80437;CANS;36000;2023-10-01;2023-12-31
VE1330;80020;KG;128000;2023-10-01;2023-12-31
VE1330;80785;KG;79000;2023-10-01;2023-12-31
VE1330;82536;PACK;2700;2023-10-01;2023-12-31
VE1330;82042;CANS;27344;2023-10-01;2023-12-31
VE1330;20429;ROLL;70200;2023-10-01;2023-12-31
VE1330;80952;KG;26200;2023-10-01;2023-12-31
VE1330;82368;PACK;38238;2023-10-01;2023-12-31
VE1330;82671;BTL;12200;2023-10-01;2023-12-31
VE1330;82569;CANS;4875;2023-10-01;2023-12-31
VE1330;82458;PCS;62230;2023-10-01;2023-12-31
VE1330;10170;POUCH;24833;2023-10-01;2023-12-31
VE1330;82710;PCS;43243;2023-10-01;2023-12-31
VE1330;81756;KG;6500;2023-10-01;2023-12-31
VE1330;82442;PCS;21920;2023-10-01;2023-12-31
VE1330;81979;PACK;7500;2023-10-01;2023-12-31
VE1330;82589;PACK;122000;2023-10-01;2023-12-31
VE1330;82628;CANS;4875;2023-10-01;2023-12-31
VE1330;82330;ROLL;237000;2023-10-01;2023-12-31
VE1330;80922;KG;90000;2023-10-01;2023-12-31
VE1330;81874;PACK;28200;2023-10-01;2023-12-31
VE1330;80480;KG;8000;2023-10-01;2023-12-31
VE1330;80458;KG;37000;2023-10-01;2023-12-31
VE1330;82472;GLN;218750;2023-10-01;2023-12-31
VE1330;10049;PACK;31462;2023-10-01;2023-12-31
VE1330;82570;CANS;4875;2023-10-01;2023-12-31
VE1330;20018;PCS;710000;2023-10-01;2023-12-31
VE1330;82362;KG;135000;2023-10-01;2023-12-31
VE1330;81009;KG;22000;2023-10-01;2023-12-31
VE1330;82689;PCS;14000;2023-10-01;2023-12-31
VE1330;60206;GLN;287500;2023-10-01;2023-12-31
VE1330;82701;PACK;1900;2023-10-01;2023-12-31
VE1330;20192;PCS;1235;2023-10-01;2023-12-31
VE1330;82613;KG;26200;2023-10-01;2023-12-31
VE1330;82305;CTN;7042;2023-10-01;2023-12-31
VE1330;81119;KG;43000;2023-10-01;2023-12-31
VE1330;82160;KG;18000;2023-10-01;2023-12-31
VE1330;82369;PACK;38238;2023-10-01;2023-12-31
VE1330;82314;BTL;31786;2023-10-01;2023-12-31
VE1330;82188;PACK;39300;2023-10-01;2023-12-31
VE1330;80512;KG;150000;2023-10-01;2023-12-31
VE1330;82356;KG;80000;2023-10-01;2023-12-31
VE1330;82433;PCS;28887;2023-10-01;2023-12-31
VE1330;82654;PCS;1520;2023-10-01;2023-12-31
VE1330;82587;CUP;1022;2023-10-01;2023-12-31
VE1330;82007;PACK;46000;2023-10-01;2023-12-31
VE1330;80532;PACK;28000;2023-10-01;2023-12-31
VE1330;82486;PACK;22000;2023-10-01;2023-12-31
VE1330;80842;KG;97000;2023-10-01;2023-12-31
VE1330;81427;PACK;28200;2023-10-01;2023-12-31
VE1330;82457;PCS;59375;2023-10-01;2023-12-31
VE1330;82586;KG;138000;2023-10-01;2023-12-31
VE1330;81080;PACK;32228;2023-10-01;2023-12-31
VE1330;10240;GLN;480150;2023-10-01;2023-12-31
VE1330;80990;KG;22600;2023-10-01;2023-12-31
VE1330;80469;KG;50000;2023-10-01;2023-12-31
VE1330;82335;GLN;60500;2023-10-01;2023-12-31
VE1330;50115;PCS;180000;2023-10-01;2023-12-31
VE1330;82713;PACK;18865;2023-10-01;2023-12-31
VE1330;82542;PACK;46800;2023-10-01;2023-12-31
VE1330;82560;BTL;2208;2023-10-01;2023-12-31
VE1330;81066;PACK;15600;2023-10-01;2023-12-31
VE1330;80993;KG;39000;2023-10-01;2023-12-31
VE1330;80250;KG;19000;2023-10-01;2023-12-31
VE1330;82667;KG;250000;2023-10-01;2023-12-31
VE1330;82585;PACK;65000;2023-10-01;2023-12-31
VE1330;81166;PACK;28000;2023-10-01;2023-12-31
VE1330;80061;CANS;54200;2023-10-01;2023-12-31
VE1330;82655;PCS;1520;2023-10-01;2023-12-31
VE1330;80461;KG;25000;2023-10-01;2023-12-31
VE1330;81714;KG;11500;2023-10-01;2023-12-31
VE1330;80046;PACK;32000;2023-10-01;2023-12-31
VE1330;82344;PCS;15800;2023-10-01;2023-12-31
VE1330;81892;KG;55000;2023-10-01;2023-12-31
VE1330;81949;KG;12750;2023-10-01;2023-12-31
VE1330;80907;KG;29000;2023-10-01;2023-12-31
VE1330;80808;BTL;22250;2023-10-01;2023-12-31
VE1330;82718;PACK;44200;2023-10-01;2023-12-31
VE1330;80000;KG;150000;2023-10-01;2023-12-31
VE1330;80920;KG;250000;2023-10-01;2023-12-31
VE1330;82685;KG;45000;2023-10-01;2023-12-31
VE1330;82510;PACK;65000;2023-10-01;2023-12-31
VE1330;81052;KG;130000;2023-10-01;2023-12-31
VE1330;80712;CANS;25200;2023-10-01;2023-12-31
VE1330;82692;BTL;22500;2023-10-01;2023-12-31
VE1330;80148;KG;215000;2023-10-01;2023-12-31
VE1330;82691;BTL;21683;2023-10-01;2023-12-31
VE1330;82289;PCS;800;2023-10-01;2023-12-31
VE1330;82035;PACK;16400;2023-10-01;2023-12-31
VE1330;82556;BTL;163800;2023-10-01;2023-12-31
VE1330;82725;BTL;107133;2023-10-01;2023-12-31
VE1330;80233;KG;250000;2023-10-01;2023-12-31
VE1330;82626;CANS;25050;2023-10-01;2023-12-31
VE1330;10338;PACK;31500;2023-10-01;2023-12-31
VE1330;82483;PCS;245;2023-10-01;2023-12-31
VE1330;80516;KG;125000;2023-10-01;2023-12-31
VE1330;20469;PCS;6000;2023-10-01;2023-12-31
VE1330;82699;PACK;46800;2023-10-01;2023-12-31
VE1330;81241;PCS;3080;2023-10-01;2023-12-31
VE1330;20434;PCS;335;2023-10-01;2023-12-31
VE1330;82539;KG;19200;2023-10-01;2023-12-31
VE1330;81879;PACK;27000;2023-10-01;2023-12-31
VE1330;20061;PCS;1235;2023-10-01;2023-12-31
VE1330;80021;KG;122000;2023-10-01;2023-12-31
VE1330;81718;PCS;13205;2023-10-01;2023-12-31
VE1330;60113;BTL;18600;2023-10-01;2023-12-31
VE1330;81986;PACK;11000;2023-10-01;2023-12-31
VE1330;80252;KG;192000;2023-10-01;2023-12-31
VE1330;50363;BOX;33000;2023-10-01;2023-12-31
VE1330;82616;PACK;4375;2023-10-01;2023-12-31
VE1330;50403;PCS;75800;2023-10-01;2023-12-31
VE1330;80784;KG;135000;2023-10-01;2023-12-31
VE1330;10048;CTN;667000;2023-10-01;2023-12-31
VE1330;82711;PCS;2381;2023-10-01;2023-12-31
VE1330;82063;BTL;9000;2023-10-01;2023-12-31
VE1330;81635;PACK;4515;2023-10-01;2023-12-31
VE1330;81967;NOS;5400;2023-10-01;2023-12-31
VE1330;82488;BTL;52200;2023-10-01;2023-12-31
VE1330;81176;KG;19000;2023-10-01;2023-12-31
VE1330;82250;PCS;1200;2023-10-01;2023-12-31
VE1330;81281;CTN;97;2023-10-01;2023-12-31
VE1330;82648;CANS;19600;2023-10-01;2023-12-31
VE1330;81628;KG;20000;2023-10-01;2023-12-31
VE1330;30219;RIM;47560;2023-10-01;2023-12-31
VE1330;80418;CANS;26000;2023-10-01;2023-12-31
VE1330;80865;PACK;34500;2023-10-01;2023-12-31
VE1330;81398;KG;50000;2023-10-01;2023-12-31
VE1330;80633;PACK;32000;2023-10-01;2023-12-31
VE1330;81452;KG;11500;2023-10-01;2023-12-31
VE1330;30485;RIM;45000;2023-10-01;2023-12-31
VE1330;82698;PACK;46800;2023-10-01;2023-12-31
VE1330;80028;KG;47500;2023-10-01;2023-12-31
VE1330;80857;PACK;34500;2023-10-01;2023-12-31
VE1330;80545;KG;47500;2023-10-01;2023-12-31
VE1330;80476;KG;11000;2023-10-01;2023-12-31
VE1330;80127;KG;12500;2023-10-01;2023-12-31
VE1330;80450;KG;130000;2023-10-01;2023-12-31
VE1330;10322;GLN;511800;2023-10-01;2023-12-31
VE1330;80835;KG;21000;2023-10-01;2023-12-31
VE1330;82618;BTL;42000;2023-10-01;2023-12-31
VE1330;20187;PCS;40500;2023-10-01;2023-12-31
VE1330;20467;PCS;9600;2023-10-01;2023-12-31
VE1330;82635;KG;75000;2023-10-01;2023-12-31
VE1330;81917;BTL;14000;2023-10-01;2023-12-31
VE1330;82306;PCS;15800;2023-10-01;2023-12-31
VE1330;20286;UNIT;900000;2023-10-01;2023-12-31
VE1330;81561;KG;112500;2023-10-01;2023-12-31
VE1330;82717;BTL;148500;2023-10-01;2023-12-31
VE1330;82683;BTL;7600;2023-10-01;2023-12-31
VE1330;82590;KG;75000;2023-10-01;2023-12-31
VE1330;81207;BTL;95832;2023-10-01;2023-12-31
VE1330;82484;GLN;86000;2023-10-01;2023-12-31
VE1330;20022;PCS;167800;2023-10-01;2023-12-31
VE1330;82675;BTL;14433;2023-10-01;2023-12-31
VE1330;20281;PACK;3400;2023-10-01;2023-12-31
VE1330;81225;KG;135000;2023-10-01;2023-12-31
VE1330;80994;BTL;132300;2023-10-01;2023-12-31
VE1330;82649;PACK;12500;2023-10-01;2023-12-31
VE1330;80492;PCS;13205;2023-10-01;2023-12-31
VE1330;80869;PACK;4375;2023-10-01;2023-12-31
VE1330;82376;PCS;131200;2023-10-01;2023-12-31
VE1330;80992;KG;6500;2023-10-01;2023-12-31
VE1330;80957;KG;155000;2023-10-01;2023-12-31
VE1330;81024;BTL;91800;2023-10-01;2023-12-31
VE1330;50101;PCS;15000;2023-10-01;2023-12-31
VE1330;10320;GLN;494500;2023-10-01;2023-12-31
VE1330;50293;PCS;59000;2023-10-01;2023-12-31
VE1330;80979;KG;22000;2023-10-01;2023-12-31
VE1330;80137;SACKS;28000;2023-10-01;2023-12-31
VE1330;82629;KG;14000;2023-10-01;2023-12-31
VE1330;82591;PACK;2584;2023-10-01;2023-12-31
VE1330;80901;KG;450000;2023-10-01;2023-12-31
VE1330;10202;LTR;667000;2023-10-01;2023-12-31
VE1330;81413;BTL;25200;2023-10-01;2023-12-31
VE1330;82708;BTL;18067;2023-10-01;2023-12-31
VE1330;81415;KG;50000;2023-10-01;2023-12-31
VE1330;82632;CANS;42500;2023-10-01;2023-12-31
VE1330;20210;PCS;27300;2023-10-01;2023-12-31
VE1330;82143;PACK;98000;2023-10-01;2023-12-31
VE1330;82013;KG;9500;2023-10-01;2023-12-31
VE1330;82246;KG;110000;2023-10-01;2023-12-31
VE1330;20183;PCS;60000;2023-10-01;2023-12-31
VE1330;81494;KG;27000;2023-10-01;2023-12-31
VE1330;82564;PACK;2800;2023-10-01;2023-12-31
VE1330;81263;PACK;111200;2023-10-01;2023-12-31
VE1330;82715;PACK;55300;2023-10-01;2023-12-31
VE1330;82534;KG;9150;2023-10-01;2023-12-31
VE1330;82154;KG;72500;2023-10-01;2023-12-31
VE1330;82579;KG;53000;2023-10-01;2023-12-31
VE1330;82526;PACK;26500;2023-10-01;2023-12-31
VE1330;20450;PAIR;35000;2023-10-01;2023-12-31
VE1330;82677;PACK;17442;2023-10-01;2023-12-31
VE1330;82670;BTL;130000;2023-10-01;2023-12-31
VE1330;20446;PCS;17300;2023-10-01;2023-12-31
VE1330;82615;PACK;8633;2023-10-01;2023-12-31
VE1330;10325;GLN;335800;2023-10-01;2023-12-31
VE1330;82122;PCS;5750;2023-10-01;2023-12-31
VE1330;80526;PACK;48000;2023-10-01;2023-12-31
VE1330;82310;PACK;63000;2023-10-01;2023-12-31
VE1330;80565;PACK;5975;2023-10-01;2023-12-31
VE1330;82559;PCS;3380;2023-10-01;2023-12-31
VE1330;82664;KG;29900;2023-10-01;2023-12-31
VE1330;20049;PCS;46000;2023-10-01;2023-12-31
VE1330;81163;PACK;20800;2023-10-01;2023-12-31
VE1330;80556;PACK;5975;2023-10-01;2023-12-31
VE1330;82680;PACK;2700;2023-10-01;2023-12-31
VE1330;20168;PCS;175000;2023-10-01;2023-12-31
VE1330;80831;KG;27000;2023-10-01;2023-12-31
VE1330;81995;KG;33500;2023-10-01;2023-12-31
VE1330;82549;KG;33500;2023-10-01;2023-12-31
VE1330;80695;KG;18800;2023-10-01;2023-12-31
VE1330;80460;PCS;1500;2023-10-01;2023-12-31
VE1330;80465;KG;70000;2023-10-01;2023-12-31
VE1330;82282;PACK;80000;2023-10-01;2023-12-31
VE1330;20085;PACK;40000;2023-10-01;2023-12-31
VE1330;80945;KG;46000;2023-10-01;2023-12-31
VE1330;82490;PACK;9481;2023-10-01;2023-12-31
VE1330;82684;BTL;18000;2023-10-01;2023-12-31
VE1330;82465;PCS;20000;2023-10-01;2023-12-31
VE1330;82541;PACK;58800;2023-10-01;2023-12-31
VE1330;60078;PACK;23500;2023-10-01;2023-12-31
VE1330;20451;PCS;22000;2023-10-01;2023-12-31
VE1330;81002;KG;80000;2023-10-01;2023-12-31
VE1330;81966;PACK;2613;2023-10-01;2023-12-31
VE1330;80917;KG;9500;2023-10-01;2023-12-31
VE1330;30341;PCS;6417;2023-10-01;2023-12-31
VE1330;82392;BTL;51060;2023-10-01;2023-12-31
VE1330;80468;KG;15000;2023-10-01;2023-12-31
VE1330;82302;CTN;42500;2023-10-01;2023-12-31
VE1330;81062;KG;190000;2023-10-01;2023-12-31
VE1330;80800;KG;19000;2023-10-01;2023-12-31
VE1330;81175;KG;19000;2023-10-01;2023-12-31
VE1330;82347;CANS;28000;2023-10-01;2023-12-31
VE1330;80637;PACK;2584;2023-10-01;2023-12-31
VE1330;80434;PACK;13800;2023-10-01;2023-12-31
VE1330;10233;GLN;546250;2023-10-01;2023-12-31
VE1330;20204;PCS;59800;2023-10-01;2023-12-31
VE1330;60034;PCS;15800;2023-10-01;2023-12-31
VE1330;80053;KG;44850;2023-10-01;2023-12-31
VE1330;82363;CANS;63300;2023-10-01;2023-12-31
VE1330;80155;CANS;84100;2023-10-01;2023-12-31
VE1330;82247;KG;57500;2023-10-01;2023-12-31
VE1330;60069;BTL;33500;2023-10-01;2023-12-31
VE1330;80912;KG;29000;2023-10-01;2023-12-31
VE1330;80471;KG;9000;2023-10-01;2023-12-31
VE1330;80817;KG;17500;2023-10-01;2023-12-31
VE1330;81600;BTL;24000;2023-10-01;2023-12-31
VE1330;81493;KG;25000;2023-10-01;2023-12-31
VE1330;81882;KG;75000;2023-10-01;2023-12-31
VE1330;80369;PACK;39300;2023-10-01;2023-12-31
VE1330;81070;KG;4900;2023-10-01;2023-12-31
VE1330;82540;PACK;38700;2023-10-01;2023-12-31
VE1330;82440;PCS;13300;2023-10-01;2023-12-31
VE1330;60079;PACK;23000;2023-10-01;2023-12-31
VE1330;80253;KG;75000;2023-10-01;2023-12-31
VE1330;80295;PACK;149500;2023-10-01;2023-12-31
VE1330;60026;CANS;36592;2023-10-01;2023-12-31
VE1330;30237;PCS;10125;2023-10-01;2023-12-31
VE1330;82646;CANS;10500;2023-10-01;2023-12-31
VE1330;82466;PCS;174;2023-10-01;2023-12-31
VE1330;82666;KG;16000;2023-10-01;2023-12-31
VE1330;80860;PACK;8633;2023-10-01;2023-12-31
VE1330;82405;BALL;276;2023-10-01;2023-12-31
VE1330;81243;CTN;135185;2023-10-01;2023-12-31
VE1330;82452;PCS;28750;2023-10-01;2023-12-31
VE1330;20071;PCS;16000;2023-10-01;2023-12-31
VE1330;60150;PCS;17500;2023-10-01;2023-12-31
VE1330;80124;KG;35000;2023-10-01;2023-12-31
VE1330;82451;PCS;30785;2023-10-01;2023-12-31
VE1330;30586;DOZ;36000;2023-10-01;2023-12-31
VE1330;82602;KG;52000;2023-10-01;2023-12-31
VE1330;20008;PCS;30000;2023-10-01;2023-12-31
VE1330;20412;PCS;45000;2023-10-01;2023-12-31
VE1330;80125;KG;10000;2023-10-01;2023-12-31
VE1330;80026;KG;68900;2023-10-01;2023-12-31
VE1330;81909;BTL;14000;2023-10-01;2023-12-31
VE1330;81601;BTL;31800;2023-10-01;2023-12-31
VE1330;80974;KG;19600;2023-10-01;2023-12-31
VE1330;81008;KG;62000;2023-10-01;2023-12-31
VE1330;20466;PCS;816;2023-10-01;2023-12-31
VE1330;80940;KG;17000;2023-10-01;2023-12-31
VE1330;30486;PCS;24000;2023-10-01;2023-12-31
VE1330;80878;PACK;31200;2023-10-01;2023-12-31
VE1330;80207;KG;35000;2023-10-01;2023-12-31
VE1330;81562;KG;18500;2023-10-01;2023-12-31
VE1330;82398;PACK;67800;2023-10-01;2023-12-31
VE1330;20410;PACK;67200;2023-10-01;2023-12-31
VE1330;81773;KG;129000;2023-10-01;2023-12-31
VE1330;81155;PCS;2500;2023-10-01;2023-12-31
VE1330;81077;KG;245000;2023-10-01;2023-12-31
VE1330;81237;CTN;121200;2023-10-01;2023-12-31
VE1330;82620;KG;80000;2023-10-01;2023-12-31
VE1330;80839;KG;45000;2023-10-01;2023-12-31
VE1330;80970;KG;22000;2023-10-01;2023-12-31
VE1330;81317;KG;23000;2023-10-01;2023-12-31
VE1330;80946;KG;118000;2023-10-01;2023-12-31
VE1330;80856;PACK;8633;2023-10-01;2023-12-31
VE1330;82647;PCS;4216;2023-10-01;2023-12-31
VE1330;20464;PCS;4500;2023-10-01;2023-12-31
VE1330;30597;PCS;7488;2023-10-01;2023-12-31
VE1330;30340;PCS;7488;2023-10-01;2023-12-31
VE1330;30338;PCS;7488;2023-10-01;2023-12-31
VE1330;30250;PCS;3580;2023-10-01;2023-12-31
VE1330;81448;PACK;17730;2023-10-01;2023-12-31
VE1330;20057;PCS;16000;2023-10-01;2023-12-31
VE1330;81977;KG;25000;2023-10-01;2023-12-31
VE1330;30581;PCS;172000;2023-10-01;2023-12-31
VE1330;82543;KG;171000;2023-10-01;2023-12-31
VE1330;20468;PCS;600;2023-10-01;2023-12-31
VE1330;30293;PCS;80000;2023-10-01;2023-12-31
VE1330;82256;KG;150000;2023-10-01;2023-12-31
VE1330;82624;KG;30000;2023-10-01;2023-12-31
VE1330;30584;PCS;142200;2023-10-01;2023-12-31
VE1330;30582;PCS;142200;2023-10-01;2023-12-31
VE1330;30583;PCS;142200;2023-10-01;2023-12-31
VE1330;81396;KG;2800;2023-10-01;2023-12-31
VE1330;40876;PCS;27000;2023-10-01;2023-12-31
VE1330;80149;KG;45000;2023-10-01;2023-12-31
VE1330;82048;BTL;25300;2023-10-01;2023-12-31
VE1330;30466;PCS;125000;2023-10-01;2023-12-31
VE1330;80151;BTL;39600;2023-10-01;2023-12-31
VE1330;82248;KG;39000;2023-10-01;2023-12-31
VE1330;82588;PCS;21500;2023-10-01;2023-12-31
VE1330;81948;KG;35000;2023-10-01;2023-12-31
VE1330;40879;PCS;10350;2023-10-01;2023-12-31
VE1330;81463;PACK;8500;2023-10-01;2023-12-31
VE1330;20227;PCS;2200;2023-10-01;2023-12-31
VE1330;30587;DOZ;38500;2023-10-01;2023-12-31
VE1330;82324;CANS;75250;2023-10-01;2023-12-31
VE1330;82583;PCS;1725;2023-10-01;2023-12-31
VE1330;82448;BTL;12500;2023-10-01;2023-12-31
